Id_1,0.962458,0.016883,0.0398865,0.017108,0.0101275,0.0279233,0.878532,0.00713553,0.0282265,0.0178249,0.0480661,0.0137659,0.108216,0.0748305,0.0380119,0.0157233,0.0165934,0.0243445,0.0279083,0.0143973,0.0192942,0.0309775,0.0218937,0.00835331,0.0141592,0.022122,0.0091513,0.00885986,0.0129374,0.032099,0.0213469,0.00715062,0.0402757,0.0213661,0.0134738,0.0273743,0.0335549,0.0411741,0.0237276,0.0276245,0.0284907,0.012186,0.00807081,0.00732658,0.0196443,0.0287729,0.0105367,0.0137513,0.0183748,0.0386663
Id_25,0.0123449,0.0200895,0.0432684,0.0496493,0.0233115,0.079238,0.0132658,0.0854504,0.0215307,0.0269939,0.0240606,0.0141194,0.0965298,0.0188445,0.00987756,0.0715779,0.00747703,0.0228295,0.0215226,0.0825244,0.0917385,0.0138993,0.0232153,0.0403499,0.840206,0.0519959,0.0707543,0.10397,0.0922448,0.0295738,0.0962466,0.0536117,0.0247138,0.0379189,0.0605761,0.0590297,0.0413291,0.0423205,0.0453321,0.0343803,0.0681766,0.0227809,0.089103,0.0497912,0.00450646,0.00570258,0.0480834,0.0168313,0.0377224,0.0857165
Id_26,0.0217063,0.0303013,0.0604185,0.0795681,0.0303891,0.0779013,0.0231304,0.0339858,0.0561158,0.0344267,0.0560247,0.0610004,0.100216,0.0226991,0.0124948,0.0866875,0.0210143,0.0279555,0.0479331,0.123162,0.0454202,0.0320611,0.0538447,0.0557953,0.0585174,0.88281,0.0607762,0.077745,0.0903185,0.0243822,0.140356,0.0251518,0.0279395,0.0491685,0.0480373,0.115161,0.0622888,0.0294261,0.0846172,0.041518,0.106469,0.0532045,0.041076,0.0369171,0.0429097,0.0472159,0.0408729,0.0119762,0.0458794,0.0671624
Id_27,0.00852813,0.0238767,0.0656344,0.0579539,0.0300637,0.0692131,0.012915,0.0224312,0.036411,0.0566385,0.0398558,0.0511151,0.0462785,0.0360178,0.0295424,0.051285,0.0284314,0.0316639,0.0148399,0.0597559,0.0313049,0.0437671,0.0316841,0.0419762,0.0756271,0.0577221,0.876349,0.114874,0.395008,0.00916786,0.0978053,0.0290735,0.0214097,0.0727287,0.0399916,0.0635278,0.0331625,0.0146126,0.0562662,0.0255763,0.0661372,0.011001,0.0414898,0.0462287,0.0140127,0.0253634,0.0545425,0.046983,0.0403619,0.0615172
Id_28,0.00754586,0.01132,0.034615,0.0448704,0.0165131,0.0949528,0.0102143,0.0191832,0.0246658,0.0301832,0.00750163,0.0226305,0.0347706,0.00450569,0.000689918,0.0406269,0.0,0.0168235,0.024265,0.0692299,0.0196525,0.00312613,0.00326193,0.0158078,0.101565,0.0674827,0.104986,0.85956,0.141302,0.00867418,0.122801,0.00703312,0.0192702,0.0552716,0.0369396,0.0465228,0.050228,0.0112978,0.0503366,0.00968052,0.0409901,0.0106599,0.00770741,0.0510586,0.0,0.0200813,0.0494213,0.0448091,0.0240152,0.0479728
Id_29,0.0114048,0.0331098,0.0391368,0.06704,0.0232152,0.0947242,0.0197879,0.0275581,0.0377176,0.0527562,0.0206514,0.034612,0.0463093,0.0106227,0.00493586,0.0745784,0.0078548,0.0191441,0.0215916,0.0895044,0.0152168,0.0193977,0.00886963,0.0407061,0.0932691,0.081144,0.37366,0.146254,0.900446,0.00622804,0.13594,0.0208682,0.0150135,0.0431978,0.0332599,0.0488871,0.0305737,0.01268,0.0560336,0.0289974,0.0609571,0.00855413,0.0185093,0.0401157,0.0,0.00766159,0.0393551,0.0362466,0.0478555,0.076817
Id_30,0.0327077,0.0135769,0.0205316,0.020277,0.037352,0.0233571,0.035629,0.0201821,0.0220176,0.0157602,0.0380547,0.0296771,0.0577628,0.0770382,0.0738141,0.0337286,0.0626417,0.014856,0.03233,0.0537726,0.0295898,0.0211703,0.0106302,0.0551821,0.0345636,0.0253203,0.0100243,0.0103778,0.00719894,0.916737,0.0243253,0.00585638,0.0189356,0.0274786,0.0439366,0.0253724,0.0176248,0.0358272,0.0497686,0.0153758,0.0622776,0.00757796,0.0340958,0.0173165,0.00222989,0.0102086,0.0117393,0.0201927,0.0375782,0.0956772
Id_31,0.0185882,0.049843,0.118075,0.103824,0.0328637,0.0986536,0.019174,0.0335992,0.0512724,0.0411632,0.0526928,0.0548023,0.078795,0.0270329,0.0265813,0.0827085,0.0140168,0.0394901,0.0419611,0.118814,0.0183331,0.0212133,0.0432227,0.0512544,0.0961261,0.124558,0.091389,0.125552,0.134279,0.0207875,0.839863,0.0170338,0.0525926,0.0593005,0.0422232,0.0940276,0.0601917,0.0515952,0.0772275,0.035531,0.103806,0.0308881,0.0234114,0.0612073,0.0211193,0.0311843,0.052017,0.0255089,0.0817796,0.0851107
Id_32,0.00802246,0.020453,0.0533368,0.0384109,0.0133712,0.0084867,0.00737798,0.0370152,0.0207612,0.0110206,0.0366278,0.0164123,0.0820999,0.00887638,0.000692451,0.0432164,0.00503368,0.00458821,0.0100999,0.0304576,0.10797,0.0151865,0.0332852,0.018925,0.0689886,0.0287588,0.0350018,0.00926467,0.0265587,0.00644814,0.0219468,0.922563,0.0144247,0.0402616,0.041892,0.0859285,0.0376705,0.0144317,0.0475621,0.00883513,0.053803,0.0289142,0.047097,0.022315,0.0303384,0.0376691,0.0249438,0.00715047,0.0167364,0.0159969
Id_33,0.0436463,0.0255877,0.0712095,0.0531871,0.0251559,0.045006,0.0423835,0.025346,0.028719,0.0493289,0.0632979,0.0384436,0.0549866,0.0888032,0.0560283,0.0276809,0.0496317,0.0342128,0.034206,0.0347893,0.0266416,0.062885,0.0389088,0.0450419,0.0307183,0.0308575,0.0248968,0.0245193,0.0184563,0.0201384,0.0654524,0.0139331,0.927051,0.0372981,0.0367586,0.0479639,0.0433489,0.0533318,0.0457022,0.0301879,0.0512744,0.0166242,0.0166759,0.0135326,0.0402676,0.0424472,0.0245704,0.0546977,0.0578798,0.0618456
Id_34,0.0185225,0.0402841,0.0833842,0.0630679,0.04216,0.031375,0.0226085,0.0318938,0.0416046,0.423294,0.048508,0.0426466,0.0552269,0.0347773,0.0205603,0.0625826,0.0428566,0.0289448,0.0530842,0.0696261,0.0337695,0.0265887,0.0447916,0.0546,0.0377036,0.0434408,0.0676562,0.056259,0.0424808,0.0233781,0.0590375,0.03111,0.029837,0.869804,0.0393979,0.11259,0.0627941,0.0264904,0.0669999,0.035168,0.0987172,0.038112,0.035786,0.0172369,0.0416683,0.0614821,0.0317631,0.199792,0.0713591,0.0798664
Id_35,0.0136651,0.0162107,0.0615353,0.0501926,0.0355298,0.0331833,0.0123722,0.0284402,0.0289903,0.0405001,0.0372088,0.0555391,0.0600034,0.0288247,0.0190869,0.0642021,0.0260492,0.0258269,0.0579318,0.0997922,0.044123,0.0164858,0.0348116,0.0457862,0.0704661,0.0496526,0.0435234,0.0439881,0.0382652,0.0437314,0.0491783,0.0378698,0.0344017,0.046092,0.852601,0.0898312,0.0431145,0.0443625,0.0652883,0.0149286,0.0827878,0.0347667,0.0434461,0.0164124,0.0418727,0.0541785,0.0287445,0.0297439,0.050606,0.0765379
Id_36,0.0163166,0.109376,0.0943813,0.0644447,0.0312179,0.032663,0.0151972,0.0580781,0.03796,0.0249623,0.104542,0.0460141,0.0573994,0.0305104,0.010195,0.119,0.019976,0.0181796,0.0254038,0.102327,0.0143935,0.0749968,0.103369,0.047369,0.0403563,0.069957,0.0406331,0.032559,0.0330552,0.0148419,0.0643636,0.0456521,0.0263814,0.0774132,0.0527946,0.708107,0.0264153,0.0441595,0.143254,0.0339694,0.114278,0.0930094,0.0723885,0.0297448,0.0995175,0.129162,0.0351309,0.0184666,0.0481366,0.0478812
Id_37,0.0272958,0.0237717,0.0390974,0.0507151,0.0389079,0.0278414,0.0268587,0.0142911,0.0286604,0.0706947,0.0344738,0.0782956,0.05156,0.0363557,0.0240349,0.0303704,0.0204776,0.0342175,0.0577007,0.0542397,0.0550892,0.0302284,0.0223876,0.0603144,0.0385611,0.0516402,0.0289478,0.0479737,0.0282128,0.0140704,0.0562307,0.0273135,0.0325397,0.0589231,0.034581,0.0360502,0.808708,0.0225289,0.0613429,0.0482878,0.0816298,0.0100741,0.0197445,0.00851302,0.022131,0.0272355,0.0137868,0.050579,0.0623353,0.0596801
Id_38,0.0425697,0.0203861,0.0570829,0.0292167,0.0305573,0.025392,0.0327761,0.0296762,0.0247713,0.0190333,0.0962704,0.014848,0.0469794,0.0367985,0.0138274,0.055841,0.0238554,0.0223999,0.020784,0.0539528,0.0298108,0.0333096,0.0488117,0.0428243,0.0501858,0.031006,0.0162118,0.0137148,0.0148715,0.0363522,0.0612609,0.0132993,0.0508814,0.0315931,0.0452238,0.0765972,0.0286337,0.901331,0.0583018,0.0311645,0.0692705,0.0327906,0.0294697,0.0128459,0.0424245,0.0678514,0.0288909,0.0081675,0.0455193,0.053084
Id_39,0.0186618,0.0450431,0.0816801,0.0606493,0.0615487,0.0383774,0.0186798,0.0515999,0.0600169,0.0292113,0.0974115,0.066983,0.092343,0.0541667,0.0339282,0.119581,0.0539971,0.0562649,0.0726692,0.139004,0.0363247,0.0320576,0.0811069,0.0513886,0.040894,0.067826,0.0474872,0.0464837,0.0499927,0.0384146,0.069754,0.0333424,0.0331691,0.0607857,0.0506302,0.189025,0.0593095,0.0443512,0.778471,0.060453,0.120743,0.0876536,0.0568273,0.0305692,0.0720284,0.111728,0.0350274,0.0100992,0.0917931,0.0663054
Id_40,0.027254,0.0222541,0.0304796,0.0587686,0.027159,0.0418957,0.0278549,0.0269222,0.0637656,0.0616918,0.0461062,0.0472361,0.0525412,0.0370646,0.0274104,0.0884469,0.0367074,0.0649239,0.0260078,0.0635883,0.068059,0.0135733,0.0253182,0.0413745,0.0389045,0.0417455,0.0270771,0.0112138,0.0324529,0.0148873,0.0402569,0.00776936,0.0274831,0.0400231,0.0145221,0.0562259,0.0585644,0.0297386,0.0758323,0.879317,0.0579326,0.0236373,0.0183363,0.00964036,0.00678527,0.0285058,0.0234497,0.0228677,0.08825,0.0354627
Id_41,0.0208581,0.0398294,0.0876641,0.116937,0.0638203,0.0307927,0.0205036,0.0453601,0.0555988,0.0479234,0.0574809,0.185371,0.325116,0.0456385,0.04822,0.0965485,0.0461773,0.0280675,0.176269,0.174836,0.0415517,0.0418811,0.059532,0.129657,0.0572481,0.0794386,0.0519573,0.0352346,0.0506238,0.0447451,0.0872757,0.0351087,0.0346393,0.0833667,0.0597604,0.140361,0.0734652,0.0490506,0.112392,0.0429892,0.852693,0.0552628,0.0467748,0.0399279,0.0342812,0.0547751,0.0382873,0.0385237,0.0920277,0.0980601
Id_42,0.0114333,0.0356484,0.0593347,0.0438188,0.031232,0.0251986,0.0128772,0.0201288,0.0359142,0.0211344,0.0767362,0.0492748,0.0680226,0.0322856,0.00339725,0.0690969,0.0180066,0.0153303,0.0304117,0.0975204,0.0243555,0.0165165,0.0672306,0.0485151,0.0245152,0.0508739,0.0110756,0.011743,0.00910424,0.00697755,0.0332811,0.02418,0.0143928,0.0412476,0.0321623,0.146403,0.0116192,0.0297566,0.104563,0.0224787,0.0708222,0.838253,0.0290699,0.0173563,0.105204,0.113203,0.0333723,0.0111943,0.042445,0.0324019
Id_43,0.00800518,0.0297916,0.0592489,0.0408353,0.0214299,0.0272959,0.00751422,0.0549844,0.0233715,0.0122174,0.0412936,0.0352641,0.0750435,0.0268548,0.0146836,0.0688294,0.0163837,0.0089099,0.0306322,0.0316959,0.0668378,0.0160859,0.0417084,0.0312728,0.101368,0.0415222,0.0441595,0.00897595,0.0208258,0.0331892,0.0266674,0.0416374,0.015263,0.0409445,0.0424893,0.120458,0.0240747,0.0282718,0.0716657,0.0184345,0.0633714,0.0307318,0.911033,0.011763,0.0372899,0.0518681,0.0188507,0.00969864,0.0239901,0.0544877
Id_44,0.00841081,0.0340705,0.0381669,0.0472354,0.0144025,0.0477871,0.00872026,0.0154061,0.0219487,0.0202586,0.0316748,0.0237029,0.0467823,0.00941151,0.0032332,0.0316435,0.0115981,0.0146099,0.0250421,0.059277,0.0260941,0.0139878,0.0218131,0.0268821,0.0655607,0.0431919,0.0569478,0.0688213,0.0522407,0.0195091,0.0806933,0.0228333,0.0143355,0.0228256,0.0185774,0.0572876,0.0120138,0.0142634,0.0446191,0.0112174,0.0626096,0.0212365,0.0136145,0.938867,0.0234673,0.0331996,0.0382215,0.0154869,0.0155369,0.020293
Id_45,0.0151754,0.00837598,0.0472724,0.0139011,0.00454032,0.00682704,0.0168984,0.0236693,0.028281,0.0306743,0.0823261,0.0,0.035463,0.0237555,0.0162955,0.0673207,0.0587072,0.0379761,0.0087457,0.00361678,0.00520937,0.0342861,0.0935928,0.00712096,0.00399294,0.0337829,0.011616,0.0,0.0,0.00169056,0.0187362,0.0208897,0.0287049,0.0371311,0.031894,0.128978,0.0210167,0.0316989,0.070747,0.00531294,0.0361732,0.0866218,0.029043,0.0157918,0.809329,0.234145,0.00839554,0.0113215,0.00235395,0.0293885
Id_46,0.0211674,0.0133905,0.0593266,0.0223421,0.0106138,0.0155919,0.0214765,0.0342769,0.0469396,0.0334981,0.11219,0.00491828,0.0324404,0.0328248,0.00577376,0.0760829,0.0415462,0.0189625,0.013202,0.0345313,0.0173609,0.025469,0.106353,0.0143189,0.00481182,0.0354006,0.0200227,0.0173458,0.00639384,0.00737039,0.0263462,0.0247005,0.0288157,0.0521748,0.0392994,0.159416,0.0246309,0.04828,0.104508,0.021256,0.0550422,0.0887634,0.0384707,0.0212756,0.22298,0.75101,0.0130214,0.0203425,0.0133279,0.0261936
Id_47,0.0112022,0.0165652,0.0341283,0.0569661,0.0333638,0.0670613,0.0111312,0.0269709,0.0431602,0.0243884,0.0486744,0.0307829,0.0506954,0.023309,0.0142603,0.0559089,0.0206872,0.0187143,0.0175544,0.0592453,0.0199251,0.0205343,0.0490339,0.0390478,0.0586336,0.0442864,0.0622245,0.0616921,0.0474632,0.0122485,0.0635097,0.0236372,0.0241049,0.0389536,0.030132,0.0626613,0.0180186,0.0297086,0.0473485,0.0252696,0.0556006,0.0378159,0.0202056,0.0353972,0.0115543,0.0188179,0.926617,0.0176538,0.0225494,0.0548158
Id_48,0.0130727,0.0227253,0.0262272,0.0220029,0.0251677,0.0208777,0.0109529,0.0047167,0.00831622,0.106223,0.0263975,0.0359358,0.0265028,0.0291684,0.0388648,0.0297795,0.0806788,0.00824765,0.0319875,0.0285635,0.0131935,0.008522,0.0184535,0.047842,0.0183524,0.0116032,0.0479281,0.0500154,0.0390882,0.0188389,0.027849,0.00605886,0.0479828,0.219092,0.02788,0.0294524,0.0591087,0.00750988,0.012207,0.0220347,0.0500237,0.0113425,0.00929559,0.0128248,0.0139323,0.0262869,0.0157856,0.892498,0.0418567,0.0391297
Id_49,0.0145925,0.0403119,0.0693617,0.0671719,0.0523046,0.0428994,0.0131165,0.0394952,0.0612019,0.0865398,0.0383356,0.0857253,0.0674842,0.0241157,0.0144927,0.075126,0.0108679,0.054056,0.0887334,0.13477,0.0573635,0.0321364,0.0309441,0.0763641,0.0343606,0.0371332,0.034396,0.0223929,0.0431119,0.0292877,0.0745847,0.0118469,0.0424161,0.0653709,0.0396263,0.064135,0.0608558,0.0349644,0.0926868,0.0710372,0.0998283,0.0359273,0.0192081,0.0107482,0.00241992,0.0143875,0.016844,0.0349664,0.785554,0.0978143
Id_50,0.0315403,0.0297043,0.0763216,0.0560806,0.0553255,0.0568958,0.0293156,0.0779208,0.0397825,0.0540426,0.058259,0.0799432,0.067963,0.0588624,0.0361618,0.0725679,0.0242793,0.0366257,0.0765127,0.110629,0.0594409,0.0257342,0.0413198,0.0872808,0.0801959,0.0558339,0.0538468,0.0459459,0.0710803,0.0765921,0.0797289,0.0116307,0.046552,0.0751494,0.0615581,0.0655257,0.0598445,0.0418814,0.0687675,0.0293204,0.109258,0.0281706,0.0448103,0.0144193,0.0310318,0.0290433,0.0420574,0.0335753,0.100468,0.780681
